message_id,date,emoji,reaction_type,count
3528,2022-10-04T23:52:45,👍,emoji,1
3528,2022-10-04T23:52:45,😢,emoji,1
3529,2022-10-05T08:33:02,❤,emoji,11
3529,2022-10-05T08:33:02,👍,emoji,1
3529,2022-10-05T08:33:02,😢,emoji,1
3539,2022-10-05T09:29:55,❤,emoji,11
3540,2022-10-05T12:10:10,❤,emoji,10
3540,2022-10-05T12:10:10,👍,emoji,1
3540,2022-10-05T12:10:10,😢,emoji,1
3541,2022-10-05T16:00:10,❤,emoji,12
3541,2022-10-05T16:00:10,👍,emoji,1
3541,2022-10-05T16:00:10,😢,emoji,1
3542,2022-10-05T22:38:19,❤,emoji,13
3542,2022-10-05T22:38:19,👍,emoji,1
3542,2022-10-05T22:38:19,😢,emoji,1
3543,2022-10-05T23:53:57,❤,emoji,10
3543,2022-10-05T23:53:57,😢,emoji,1
3544,2022-10-06T08:18:52,❤,emoji,11
3544,2022-10-06T08:18:52,😢,emoji,1
3545,2022-10-06T14:08:11,❤,emoji,11
3545,2022-10-06T14:08:11,😢,emoji,2
3545,2022-10-06T14:08:11,👍,emoji,1
3546,2022-10-06T17:02:55,❤,emoji,11
3546,2022-10-06T17:02:55,😢,emoji,2
3546,2022-10-06T17:02:55,👍,emoji,1
3547,2022-10-06T20:26:15,❤,emoji,11
3547,2022-10-06T20:26:15,😢,emoji,2
3548,2022-10-06T20:39:20,❤,emoji,9
3548,2022-10-06T20:39:20,😢,emoji,2
3549,2022-10-06T22:17:14,❤,emoji,11
3549,2022-10-06T22:17:14,😢,emoji,2
3549,2022-10-06T22:17:14,👍,emoji,1
3550,2022-10-07T00:00:01,❤,emoji,10
3550,2022-10-07T00:00:01,👍,emoji,3
3550,2022-10-07T00:00:01,😢,emoji,1
3551,2022-10-07T10:00:05,❤,emoji,13
3551,2022-10-07T10:00:05,👍,emoji,1
3551,2022-10-07T10:00:05,😢,emoji,1
3552,2022-10-07T12:53:16,❤,emoji,13
3552,2022-10-07T12:53:16,👍,emoji,3
3552,2022-10-07T12:53:16,😢,emoji,1
3553,2022-10-07T14:36:41,❤,emoji,11
3553,2022-10-07T14:36:41,😢,emoji,1
3554,2022-10-07T21:17:50,❤,emoji,14
3554,2022-10-07T21:17:50,👍,emoji,1
3554,2022-10-07T21:17:50,😢,emoji,1
3555,2022-10-07T22:02:02,❤,emoji,14
3555,2022-10-07T22:02:02,😢,emoji,1
3556,2022-10-08T11:01:02,❤,emoji,11
3556,2022-10-08T11:01:02,👍,emoji,5
3556,2022-10-08T11:01:02,😢,emoji,1
3565,2022-10-08T15:00:41,❤,emoji,10
3565,2022-10-08T15:00:41,👍,emoji,4
3565,2022-10-08T15:00:41,😢,emoji,1
3566,2022-10-08T21:11:52,❤,emoji,12
3566,2022-10-08T21:11:52,👍,emoji,3
3566,2022-10-08T21:11:52,😢,emoji,1
3567,2022-10-08T23:17:56,❤,emoji,11
3567,2022-10-08T23:17:56,👍,emoji,3
3567,2022-10-08T23:17:56,😢,emoji,1
3568,2022-10-09T09:47:36,❤,emoji,18
3568,2022-10-09T09:47:36,😢,emoji,5
3568,2022-10-09T09:47:36,👍,emoji,4
3570,2022-10-09T12:32:40,❤,emoji,15
3570,2022-10-09T12:32:40,👍,emoji,13
3570,2022-10-09T12:32:40,😢,emoji,2
3580,2022-10-09T22:02:08,👍,emoji,20
3580,2022-10-09T22:02:08,❤,emoji,16
3580,2022-10-09T22:02:08,😢,emoji,1
3581,2022-10-09T23:05:36,👍,emoji,31
3581,2022-10-09T23:05:36,❤,emoji,23
3581,2022-10-09T23:05:36,😢,emoji,8
3581,2022-10-09T23:05:36,🙏,emoji,6
3582,2022-10-10T09:43:20,👍,emoji,138
3582,2022-10-10T09:43:20,❤,emoji,80
3582,2022-10-10T09:43:20,😢,emoji,9
3583,2022-10-10T11:02:57,❤,emoji,35
3583,2022-10-10T11:02:57,👍,emoji,17
3583,2022-10-10T11:02:57,😢,emoji,1
3583,2022-10-10T11:02:57,🙏,emoji,1
3584,2022-10-10T11:44:16,❤,emoji,13
3584,2022-10-10T11:44:16,👍,emoji,9
3584,2022-10-10T11:44:16,😢,emoji,1
3585,2022-10-10T14:02:47,❤,emoji,18
3585,2022-10-10T14:02:47,👍,emoji,7
3585,2022-10-10T14:02:47,😢,emoji,2
3595,2022-10-10T15:12:03,❤,emoji,13
3595,2022-10-10T15:12:03,👍,emoji,3
3595,2022-10-10T15:12:03,😢,emoji,1
3595,2022-10-10T15:12:03,🙏,emoji,1
3596,2022-10-10T16:51:48,❤,emoji,14
3596,2022-10-10T16:51:48,👍,emoji,3
3596,2022-10-10T16:51:48,😢,emoji,1
3599,2022-10-10T17:24:16,❤,emoji,13
3599,2022-10-10T17:24:16,👍,emoji,1
3599,2022-10-10T17:24:16,😢,emoji,1
3600,2022-10-10T18:04:34,❤,emoji,13
3600,2022-10-10T18:04:34,😢,emoji,1
3603,2022-10-10T19:53:03,❤,emoji,12
3603,2022-10-10T19:53:03,😢,emoji,1
3604,2022-10-10T21:23:55,❤,emoji,13
3604,2022-10-10T21:23:55,😢,emoji,3
3604,2022-10-10T21:23:55,👍,emoji,2
3605,2022-10-10T22:05:04,❤,emoji,13
3605,2022-10-10T22:05:04,😢,emoji,1
3606,2022-10-10T22:32:05,❤,emoji,11
3606,2022-10-10T22:32:05,👍,emoji,2
3606,2022-10-10T22:32:05,😢,emoji,1
3607,2022-10-11T00:10:11,❤,emoji,11
3607,2022-10-11T00:10:11,👍,emoji,1
3607,2022-10-11T00:10:11,😢,emoji,1
3608,2022-10-11T00:27:45,❤,emoji,13
3608,2022-10-11T00:27:45,👍,emoji,4
3608,2022-10-11T00:27:45,😢,emoji,1
3609,2022-10-11T12:09:19,❤,emoji,13
3609,2022-10-11T12:09:19,😢,emoji,1
3610,2022-10-11T12:38:28,❤,emoji,10
3610,2022-10-11T12:38:28,😢,emoji,1
3611,2022-10-11T13:38:53,❤,emoji,13
3611,2022-10-11T13:38:53,👍,emoji,1
3611,2022-10-11T13:38:53,😢,emoji,1
3612,2022-10-11T16:50:52,❤,emoji,12
3612,2022-10-11T16:50:52,👍,emoji,1
3612,2022-10-11T16:50:52,😢,emoji,1
3613,2022-10-11T20:03:00,❤,emoji,13
3613,2022-10-11T20:03:00,👍,emoji,2
3613,2022-10-11T20:03:00,😢,emoji,1
3614,2022-10-11T21:20:01,❤,emoji,10
3614,2022-10-11T21:20:01,👍,emoji,1
3614,2022-10-11T21:20:01,😢,emoji,1
3615,2022-10-11T23:12:11,❤,emoji,11
3615,2022-10-11T23:12:11,👍,emoji,2
3615,2022-10-11T23:12:11,😢,emoji,1
3616,2022-10-12T10:54:18,❤,emoji,13
3616,2022-10-12T10:54:18,👍,emoji,3
3616,2022-10-12T10:54:18,😢,emoji,1
3625,2022-10-12T18:20:59,❤,emoji,10
3625,2022-10-12T18:20:59,😢,emoji,1
3626,2022-10-12T22:15:05,❤,emoji,12
3626,2022-10-12T22:15:05,👍,emoji,1
3626,2022-10-12T22:15:05,😢,emoji,1
3627,2022-10-12T22:43:11,❤,emoji,10
3627,2022-10-12T22:43:11,😢,emoji,1
3628,2022-10-12T23:00:56,❤,emoji,9
3628,2022-10-12T23:00:56,😢,emoji,1
3629,2022-10-13T09:09:11,❤,emoji,8
3629,2022-10-13T09:09:11,😢,emoji,1
3630,2022-10-13T14:15:55,❤,emoji,9
3630,2022-10-13T14:15:55,👍,emoji,1
3630,2022-10-13T14:15:55,😢,emoji,1
3640,2022-10-13T15:49:11,❤,emoji,8
3640,2022-10-13T15:49:11,👍,emoji,1
3640,2022-10-13T15:49:11,😢,emoji,1
3641,2022-10-13T16:03:10,❤,emoji,10
3641,2022-10-13T16:03:10,👍,emoji,5
3641,2022-10-13T16:03:10,😢,emoji,1
3642,2022-10-13T18:21:50,❤,emoji,10
3642,2022-10-13T18:21:50,😢,emoji,2
3642,2022-10-13T18:21:50,👍,emoji,1
3643,2022-10-13T22:25:45,❤,emoji,8
3643,2022-10-13T22:25:45,👍,emoji,1
3643,2022-10-13T22:25:45,😢,emoji,1
3644,2022-10-13T23:49:42,❤,emoji,8
3644,2022-10-13T23:49:42,😢,emoji,1
3645,2022-10-14T08:00:12,❤,emoji,10
3645,2022-10-14T08:00:12,😢,emoji,1
3646,2022-10-14T09:00:02,❤,emoji,13
3646,2022-10-14T09:00:02,😢,emoji,1
3647,2022-10-14T11:33:42,❤,emoji,10
3647,2022-10-14T11:33:42,😢,emoji,1
3648,2022-10-14T11:58:16,❤,emoji,12
3648,2022-10-14T11:58:16,😢,emoji,1
3649,2022-10-14T12:06:11,❤,emoji,9
3649,2022-10-14T12:06:11,😢,emoji,1
3650,2022-10-14T13:52:27,❤,emoji,9
3650,2022-10-14T13:52:27,😢,emoji,1
3651,2022-10-14T17:55:04,❤,emoji,9
3651,2022-10-14T17:55:04,😢,emoji,2
3651,2022-10-14T17:55:04,🙏,emoji,1
3652,2022-10-14T19:04:24,❤,emoji,8
3652,2022-10-14T19:04:24,😢,emoji,1
3652,2022-10-14T19:04:24,🙏,emoji,1
3653,2022-10-14T22:50:26,❤,emoji,11
3653,2022-10-14T22:50:26,😢,emoji,1
3654,2022-10-14T23:17:44,❤,emoji,9
3654,2022-10-14T23:17:44,👍,emoji,1
3654,2022-10-14T23:17:44,😢,emoji,1
3655,2022-10-14T23:52:12,❤,emoji,8
3655,2022-10-14T23:52:12,👍,emoji,1
3655,2022-10-14T23:52:12,😢,emoji,1
3656,2022-10-15T13:11:16,❤,emoji,9
3656,2022-10-15T13:11:16,👍,emoji,1
3656,2022-10-15T13:11:16,😢,emoji,1
3661,2022-10-15T20:32:11,❤,emoji,20
3661,2022-10-15T20:32:11,😢,emoji,5
3661,2022-10-15T20:32:11,🙏,emoji,1
3662,2022-10-15T21:49:31,❤,emoji,13
3662,2022-10-15T21:49:31,😢,emoji,1
3663,2022-10-16T11:57:36,❤,emoji,10
3663,2022-10-16T11:57:36,👍,emoji,1
3663,2022-10-16T11:57:36,😢,emoji,1
3672,2022-10-16T22:23:25,❤,emoji,9
3672,2022-10-16T22:23:25,😢,emoji,1
3672,2022-10-16T22:23:25,🙏,emoji,1
3673,2022-10-16T23:32:02,❤,emoji,9
3673,2022-10-16T23:32:02,👍,emoji,2
3673,2022-10-16T23:32:02,😢,emoji,1
3674,2022-10-17T10:14:18,❤,emoji,10
3674,2022-10-17T10:14:18,😢,emoji,1
3675,2022-10-17T16:30:45,❤,emoji,10
3675,2022-10-17T16:30:45,😢,emoji,1
3684,2022-10-17T20:03:00,❤,emoji,9
3684,2022-10-17T20:03:00,😢,emoji,1
3684,2022-10-17T20:03:00,🙏,emoji,1
3685,2022-10-17T22:12:34,❤,emoji,9
3685,2022-10-17T22:12:34,😢,emoji,1
3686,2022-10-17T23:26:59,❤,emoji,8
3686,2022-10-17T23:26:59,😢,emoji,1
3687,2022-10-18T09:35:29,❤,emoji,9
3687,2022-10-18T09:35:29,😢,emoji,1
3688,2022-10-18T15:04:31,❤,emoji,9
3688,2022-10-18T15:04:31,😢,emoji,1
3698,2022-10-18T22:08:28,❤,emoji,9
3698,2022-10-18T22:08:28,😢,emoji,1
3699,2022-10-18T23:07:45,❤,emoji,12
3699,2022-10-18T23:07:45,😢,emoji,1
3702,2022-10-18T23:37:57,❤,emoji,10
3702,2022-10-18T23:37:57,😢,emoji,1
3703,2022-10-19T10:22:01,❤,emoji,10
3703,2022-10-19T10:22:01,😢,emoji,1
3704,2022-10-19T16:17:14,❤,emoji,10
3704,2022-10-19T16:17:14,👍,emoji,1
3704,2022-10-19T16:17:14,😢,emoji,1
3706,2022-10-19T19:03:41,❤,emoji,12
3706,2022-10-19T19:03:41,👍,emoji,1
3706,2022-10-19T19:03:41,😢,emoji,1
3707,2022-10-19T20:24:59,❤,emoji,9
3707,2022-10-19T20:24:59,👍,emoji,2
3707,2022-10-19T20:24:59,😢,emoji,1
3708,2022-10-19T22:57:11,❤,emoji,8
3708,2022-10-19T22:57:11,😢,emoji,2
3708,2022-10-19T22:57:11,👍,emoji,1
3709,2022-10-20T00:08:18,❤,emoji,8
3709,2022-10-20T00:08:18,😢,emoji,1
3710,2022-10-20T14:19:23,❤,emoji,9
3710,2022-10-20T14:19:23,😢,emoji,1
3711,2022-10-20T17:43:21,❤,emoji,8
3711,2022-10-20T17:43:21,👍,emoji,2
3711,2022-10-20T17:43:21,😢,emoji,2
3712,2022-10-20T19:00:08,❤,emoji,11
3712,2022-10-20T19:00:08,👍,emoji,1
3712,2022-10-20T19:00:08,😢,emoji,1
3713,2022-10-20T19:34:00,❤,emoji,10
3713,2022-10-20T19:34:00,👍,emoji,1
3713,2022-10-20T19:34:00,😢,emoji,1
3717,2022-10-20T19:46:40,❤,emoji,10
3717,2022-10-20T19:46:40,😢,emoji,1
3718,2022-10-20T22:22:33,❤,emoji,94
3718,2022-10-20T22:22:33,😢,emoji,32
3718,2022-10-20T22:22:33,👍,emoji,3
3718,2022-10-20T22:22:33,🙏,emoji,2
3719,2022-10-20T23:49:54,❤,emoji,16
3719,2022-10-20T23:49:54,😢,emoji,2
3719,2022-10-20T23:49:54,🙏,emoji,1
3720,2022-10-21T14:34:32,❤,emoji,11
3720,2022-10-21T14:34:32,👍,emoji,2
3720,2022-10-21T14:34:32,😢,emoji,1
3721,2022-10-21T15:10:11,❤,emoji,11
3721,2022-10-21T15:10:11,😢,emoji,1
3729,2022-10-21T15:25:47,❤,emoji,11
3729,2022-10-21T15:25:47,👍,emoji,1
3729,2022-10-21T15:25:47,😢,emoji,1
3730,2022-10-21T16:31:20,❤,emoji,11
3730,2022-10-21T16:31:20,👍,emoji,1
3730,2022-10-21T16:31:20,😢,emoji,1
3731,2022-10-21T20:04:09,❤,emoji,10
3731,2022-10-21T20:04:09,😢,emoji,1
3732,2022-10-21T21:54:49,❤,emoji,9
3732,2022-10-21T21:54:49,😢,emoji,1
3733,2022-10-22T15:53:30,❤,emoji,10
3733,2022-10-22T15:53:30,👍,emoji,1
3733,2022-10-22T15:53:30,😢,emoji,1
3734,2022-10-22T18:56:17,❤,emoji,11
3734,2022-10-22T18:56:17,👍,emoji,1
3734,2022-10-22T18:56:17,😢,emoji,1
3735,2022-10-22T22:00:36,❤,emoji,9
3735,2022-10-22T22:00:36,😢,emoji,1
3736,2022-10-22T23:15:03,❤,emoji,9
3736,2022-10-22T23:15:03,😢,emoji,3
3736,2022-10-22T23:15:03,👍,emoji,1
3737,2022-10-23T12:17:46,❤,emoji,9
3737,2022-10-23T12:17:46,😢,emoji,3
3747,2022-10-23T18:48:53,❤,emoji,10
3747,2022-10-23T18:48:53,😢,emoji,3
3748,2022-10-23T20:29:18,❤,emoji,11
3748,2022-10-23T20:29:18,😢,emoji,1
3749,2022-10-23T21:56:11,❤,emoji,9
3749,2022-10-23T21:56:11,😢,emoji,1
3750,2022-10-24T12:53:01,❤,emoji,12
3750,2022-10-24T12:53:01,😢,emoji,1
3759,2022-10-24T13:55:25,❤,emoji,10
3759,2022-10-24T13:55:25,👍,emoji,4
3759,2022-10-24T13:55:25,😢,emoji,1
3759,2022-10-24T13:55:25,🙏,emoji,1
3760,2022-10-24T17:37:33,❤,emoji,9
3760,2022-10-24T17:37:33,👍,emoji,1
3760,2022-10-24T17:37:33,😢,emoji,1
3761,2022-10-24T21:56:55,❤,emoji,11
3761,2022-10-24T21:56:55,😢,emoji,1
3762,2022-10-24T23:20:45,❤,emoji,11
3762,2022-10-24T23:20:45,😢,emoji,1
3763,2022-10-25T13:08:45,❤,emoji,11
3763,2022-10-25T13:08:45,😢,emoji,1
3764,2022-10-25T13:34:03,❤,emoji,11
3764,2022-10-25T13:34:03,😢,emoji,1
3765,2022-10-25T14:31:47,❤,emoji,9
3765,2022-10-25T14:31:47,😢,emoji,1
3766,2022-10-25T21:00:48,❤,emoji,9
3766,2022-10-25T21:00:48,👍,emoji,1
3766,2022-10-25T21:00:48,😢,emoji,1
3767,2022-10-25T21:39:23,❤,emoji,14
3767,2022-10-25T21:39:23,😢,emoji,1
3768,2022-10-25T22:04:00,❤,emoji,11
3768,2022-10-25T22:04:00,😢,emoji,1
3769,2022-10-25T22:36:39,❤,emoji,12
3769,2022-10-25T22:36:39,😢,emoji,1
3769,2022-10-25T22:36:39,🙏,emoji,1
3770,2022-10-25T23:13:23,❤,emoji,11
3770,2022-10-25T23:13:23,😢,emoji,1
3771,2022-10-25T23:52:02,❤,emoji,9
3771,2022-10-25T23:52:02,👍,emoji,2
3771,2022-10-25T23:52:02,😢,emoji,1
3771,2022-10-25T23:52:02,🙏,emoji,1
3774,2022-10-25T23:58:17,❤,emoji,9
3774,2022-10-25T23:58:17,👍,emoji,1
3774,2022-10-25T23:58:17,😢,emoji,1
3775,2022-10-26T00:18:49,❤,emoji,9
3775,2022-10-26T00:18:49,👍,emoji,1
3775,2022-10-26T00:18:49,😢,emoji,1
3779,2022-10-26T12:49:12,❤,emoji,11
3779,2022-10-26T12:49:12,😢,emoji,1
3779,2022-10-26T12:49:12,🙏,emoji,1
3788,2022-10-26T17:48:36,❤,emoji,9
3788,2022-10-26T17:48:36,😢,emoji,1
3789,2022-10-26T18:47:58,❤,emoji,10
3789,2022-10-26T18:47:58,🙏,emoji,2
3789,2022-10-26T18:47:58,😢,emoji,1
3790,2022-10-26T22:17:49,❤,emoji,10
3790,2022-10-26T22:17:49,😢,emoji,1
3791,2022-10-26T23:43:30,❤,emoji,9
3791,2022-10-26T23:43:30,😢,emoji,1
3791,2022-10-26T23:43:30,🙏,emoji,1
3794,2022-10-27T13:26:20,❤,emoji,9
3794,2022-10-27T13:26:20,😢,emoji,1
3804,2022-10-27T22:09:07,❤,emoji,15
3804,2022-10-27T22:09:07,😢,emoji,1
3805,2022-10-27T23:29:46,❤,emoji,12
3805,2022-10-27T23:29:46,👍,emoji,1
3805,2022-10-27T23:29:46,😢,emoji,1
3808,2022-10-27T23:58:23,❤,emoji,12
3808,2022-10-27T23:58:23,👍,emoji,2
3808,2022-10-27T23:58:23,😢,emoji,1
3809,2022-10-28T00:24:20,❤,emoji,13
3809,2022-10-28T00:24:20,😢,emoji,1
3809,2022-10-28T00:24:20,🙏,emoji,1
3810,2022-10-28T14:45:20,❤,emoji,12
3810,2022-10-28T14:45:20,👍,emoji,1
3810,2022-10-28T14:45:20,😢,emoji,1
3810,2022-10-28T14:45:20,🙏,emoji,1
3820,2022-10-28T18:03:23,❤,emoji,12
3820,2022-10-28T18:03:23,🙏,emoji,2
3820,2022-10-28T18:03:23,😢,emoji,1
3821,2022-10-28T18:27:03,❤,emoji,13
3821,2022-10-28T18:27:03,👍,emoji,1
3821,2022-10-28T18:27:03,😢,emoji,1
3821,2022-10-28T18:27:03,🙏,emoji,1
3822,2022-10-28T21:07:33,❤,emoji,12
3822,2022-10-28T21:07:33,😢,emoji,1
3822,2022-10-28T21:07:33,🙏,emoji,1
3823,2022-10-28T22:21:42,❤,emoji,10
3823,2022-10-28T22:21:42,😢,emoji,1
3823,2022-10-28T22:21:42,🙏,emoji,1
3824,2022-10-29T11:29:39,❤,emoji,8
3824,2022-10-29T11:29:39,👍,emoji,3
3824,2022-10-29T11:29:39,🙏,emoji,2
3824,2022-10-29T11:29:39,😢,emoji,1
3825,2022-10-29T12:27:09,❤,emoji,8
3825,2022-10-29T12:27:09,🙏,emoji,3
3825,2022-10-29T12:27:09,👍,emoji,1
3825,2022-10-29T12:27:09,😢,emoji,1
3835,2022-10-29T21:32:40,❤,emoji,10
3835,2022-10-29T21:32:40,🙏,emoji,3
3835,2022-10-29T21:32:40,😢,emoji,1
3836,2022-10-29T22:34:15,❤,emoji,11
3836,2022-10-29T22:34:15,👍,emoji,4
3836,2022-10-29T22:34:15,🙏,emoji,2
3836,2022-10-29T22:34:15,😢,emoji,1
3837,2022-10-30T17:04:39,❤,emoji,10
3837,2022-10-30T17:04:39,👍,emoji,3
3837,2022-10-30T17:04:39,🙏,emoji,2
3837,2022-10-30T17:04:39,😢,emoji,1
3838,2022-10-30T17:57:51,❤,emoji,10
3838,2022-10-30T17:57:51,🙏,emoji,3
3838,2022-10-30T17:57:51,👍,emoji,1
3838,2022-10-30T17:57:51,😢,emoji,1
3839,2022-10-30T22:36:14,❤,emoji,10
3839,2022-10-30T22:36:14,🙏,emoji,4
3839,2022-10-30T22:36:14,😢,emoji,1
3840,2022-10-30T23:41:21,❤,emoji,9
3840,2022-10-30T23:41:21,👍,emoji,3
3840,2022-10-30T23:41:21,🙏,emoji,2
3840,2022-10-30T23:41:21,😢,emoji,1
3841,2022-10-31T18:52:15,❤,emoji,10
3841,2022-10-31T18:52:15,🙏,emoji,4
3841,2022-10-31T18:52:15,😢,emoji,1
3842,2022-10-31T19:39:29,❤,emoji,9
3842,2022-10-31T19:39:29,🙏,emoji,4
3842,2022-10-31T19:39:29,😢,emoji,1
3843,2022-10-31T20:04:09,❤,emoji,12
3843,2022-10-31T20:04:09,👍,emoji,2
3843,2022-10-31T20:04:09,🙏,emoji,2
3843,2022-10-31T20:04:09,😢,emoji,1
3844,2022-10-31T22:18:58,❤,emoji,9
3844,2022-10-31T22:18:58,🙏,emoji,3
3844,2022-10-31T22:18:58,😢,emoji,1
3845,2022-11-01T00:21:47,❤,emoji,9
3845,2022-11-01T00:21:47,🙏,emoji,2
3845,2022-11-01T00:21:47,😢,emoji,1
3846,2022-11-01T11:06:12,❤,emoji,11
3846,2022-11-01T11:06:12,🙏,emoji,2
3846,2022-11-01T11:06:12,👍,emoji,1
3846,2022-11-01T11:06:12,😢,emoji,1
3847,2022-11-01T11:26:15,❤,emoji,9
3847,2022-11-01T11:26:15,🙏,emoji,3
3847,2022-11-01T11:26:15,😢,emoji,2
3848,2022-11-01T17:11:30,❤,emoji,10
3848,2022-11-01T17:11:30,🙏,emoji,3
3848,2022-11-01T17:11:30,😢,emoji,1
3849,2022-11-01T19:05:08,❤,emoji,10
3849,2022-11-01T19:05:08,🙏,emoji,2
3849,2022-11-01T19:05:08,👍,emoji,1
3849,2022-11-01T19:05:08,😢,emoji,1
3850,2022-11-01T22:44:39,👍,emoji,7
3850,2022-11-01T22:44:39,❤,emoji,5
3850,2022-11-01T22:44:39,🙏,emoji,2
3850,2022-11-01T22:44:39,😢,emoji,1
3851,2022-11-01T23:46:05,❤,emoji,9
3851,2022-11-01T23:46:05,👍,emoji,2
3851,2022-11-01T23:46:05,🙏,emoji,2
3851,2022-11-01T23:46:05,😢,emoji,1
3852,2022-11-02T11:46:16,❤,emoji,8
3852,2022-11-02T11:46:16,👍,emoji,2
3852,2022-11-02T11:46:16,🙏,emoji,2
3853,2022-11-02T14:11:03,❤,emoji,7
3853,2022-11-02T14:11:03,🙏,emoji,3
3853,2022-11-02T14:11:03,😢,emoji,1
3854,2022-11-02T18:30:14,🙏,emoji,9
3854,2022-11-02T18:30:14,❤,emoji,4
3854,2022-11-02T18:30:14,👍,emoji,3
3854,2022-11-02T18:30:14,😢,emoji,1
3855,2022-11-02T19:48:27,❤,emoji,11
3855,2022-11-02T19:48:27,👍,emoji,4
3855,2022-11-02T19:48:27,🙏,emoji,2
3855,2022-11-02T19:48:27,😢,emoji,1
3856,2022-11-02T20:10:03,❤,emoji,8
3856,2022-11-02T20:10:03,🙏,emoji,3
3856,2022-11-02T20:10:03,👍,emoji,1
3856,2022-11-02T20:10:03,😢,emoji,1
3857,2022-11-02T22:44:08,❤,emoji,9
3857,2022-11-02T22:44:08,🙏,emoji,3
3857,2022-11-02T22:44:08,👍,emoji,1
3857,2022-11-02T22:44:08,😢,emoji,1
3858,2022-11-02T23:49:06,❤,emoji,9
3858,2022-11-02T23:49:06,👍,emoji,2
3858,2022-11-02T23:49:06,🙏,emoji,2
3858,2022-11-02T23:49:06,😢,emoji,1
3859,2022-11-03T12:16:17,❤,emoji,7
3859,2022-11-03T12:16:17,🙏,emoji,2
3859,2022-11-03T12:16:17,👍,emoji,1
3859,2022-11-03T12:16:17,😢,emoji,1
3860,2022-11-03T12:46:54,❤,emoji,9
3860,2022-11-03T12:46:54,🙏,emoji,2
3860,2022-11-03T12:46:54,😢,emoji,1
3861,2022-11-03T13:53:25,❤,emoji,9
3861,2022-11-03T13:53:25,🙏,emoji,2
3861,2022-11-03T13:53:25,👍,emoji,1
3861,2022-11-03T13:53:25,😢,emoji,1
3871,2022-11-03T17:55:38,❤,emoji,9
3871,2022-11-03T17:55:38,🙏,emoji,2
3871,2022-11-03T17:55:38,😢,emoji,1
3872,2022-11-03T18:17:30,❤,emoji,9
3872,2022-11-03T18:17:30,🙏,emoji,3
3872,2022-11-03T18:17:30,😢,emoji,1
3873,2022-11-03T18:39:54,❤,emoji,9
3873,2022-11-03T18:39:54,🙏,emoji,2
3873,2022-11-03T18:39:54,😢,emoji,1
3874,2022-11-03T19:45:01,❤,emoji,12
3874,2022-11-03T19:45:01,🙏,emoji,3
3874,2022-11-03T19:45:01,😢,emoji,1
3875,2022-11-03T22:37:51,❤,emoji,11
3875,2022-11-03T22:37:51,👍,emoji,3
3875,2022-11-03T22:37:51,🙏,emoji,2
3875,2022-11-03T22:37:51,😢,emoji,1
3876,2022-11-03T23:54:52,❤,emoji,8
3876,2022-11-03T23:54:52,👍,emoji,3
3876,2022-11-03T23:54:52,🙏,emoji,3
3876,2022-11-03T23:54:52,😢,emoji,1
3877,2022-11-04T12:11:36,❤,emoji,10
3877,2022-11-04T12:11:36,🙏,emoji,3
3877,2022-11-04T12:11:36,👍,emoji,1
3877,2022-11-04T12:11:36,😢,emoji,1
3887,2022-11-04T15:32:49,❤,emoji,8
3887,2022-11-04T15:32:49,🙏,emoji,5
3887,2022-11-04T15:32:49,👍,emoji,1
3887,2022-11-04T15:32:49,😢,emoji,1
3888,2022-11-04T21:16:09,❤,emoji,9
3888,2022-11-04T21:16:09,🙏,emoji,2
3888,2022-11-04T21:16:09,😢,emoji,1
3889,2022-11-04T21:37:40,❤,emoji,13
3889,2022-11-04T21:37:40,🙏,emoji,3
3889,2022-11-04T21:37:40,😢,emoji,1
3890,2022-11-04T22:01:55,❤,emoji,9
3890,2022-11-04T22:01:55,🙏,emoji,2
3890,2022-11-04T22:01:55,👍,emoji,1
3890,2022-11-04T22:01:55,😢,emoji,1
3891,2022-11-04T23:23:53,❤,emoji,10
3891,2022-11-04T23:23:53,🙏,emoji,2
3891,2022-11-04T23:23:53,😢,emoji,1
3892,2022-11-05T13:06:45,❤,emoji,7
3892,2022-11-05T13:06:45,🙏,emoji,2
3892,2022-11-05T13:06:45,👍,emoji,1
3892,2022-11-05T13:06:45,😢,emoji,1
3893,2022-11-05T19:04:17,❤,emoji,9
3893,2022-11-05T19:04:17,🙏,emoji,2
3893,2022-11-05T19:04:17,👍,emoji,1
3893,2022-11-05T19:04:17,😢,emoji,1
3894,2022-11-05T19:21:20,❤,emoji,7
3894,2022-11-05T19:21:20,🙏,emoji,2
3894,2022-11-05T19:21:20,😢,emoji,1
3895,2022-11-06T14:21:33,❤,emoji,8
3895,2022-11-06T14:21:33,🙏,emoji,3
3895,2022-11-06T14:21:33,👍,emoji,1
3895,2022-11-06T14:21:33,😢,emoji,1
3896,2022-11-06T16:28:55,❤,emoji,12
3896,2022-11-06T16:28:55,🙏,emoji,3
3896,2022-11-06T16:28:55,👍,emoji,2
3896,2022-11-06T16:28:55,😢,emoji,1
3897,2022-11-06T21:18:07,❤,emoji,8
3897,2022-11-06T21:18:07,👍,emoji,3
3897,2022-11-06T21:18:07,🙏,emoji,2
3897,2022-11-06T21:18:07,😢,emoji,1
3898,2022-11-06T22:06:29,❤,emoji,9
3898,2022-11-06T22:06:29,🙏,emoji,2
3898,2022-11-06T22:06:29,👍,emoji,1
3898,2022-11-06T22:06:29,😢,emoji,1
3899,2022-11-06T22:13:06,❤,emoji,13
